Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_WasMissing,MasVnrArea_WasMissing,GarageYrBlt_WasMissing,TotalSF,TotalPorchSF,TotalBaths,BsmtFinishedRatio,LivingAreaRatio,HouseAge,YearsSinceRemodel,WasRemodeled,GarageAge,YearsSinceSold,HouseAgeGroup,NeighborhoodTier,QualityScore,BasementQualityScore,GarageQualityScore,RoomDensity,BathBedroomRatio,GarageLivingRatio,LotCoverageRatio,AgeQualityInteraction,SalePrice
446,20,RL,73.0,9855,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1436.0,1436.0,GasA,Fa,Y,SBrkr,1689,0,0,1689,0.0,0.0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,1956.0,Unf,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,11,2009,COD,Normal,0,0,0,3125.0,0,1.0,0.0,0.17138508371385083,67,67,0,67,14,Old (51-100),Standard,4.300000000000001,2.0,3.0,4.144464179988159,0.3333333333333333,0.2841918294849023,0.31709791983764585,288.1,127500
447,20,RL,137.0,16492,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,1966,2002,Gable,CompShg,BrkFace,Plywood,,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,247.0,Rec,713.0,557.0,1517.0,GasA,Ex,Y,SBrkr,1888,0,0,1888,0.0,0.0,2,1,2,1,Gd,6,Mod,1,Gd,Attchd,1966.0,Fin,2.0,578.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2010,WD,Normal,0,0,0,3405.0,0,2.5,0.6328279499011207,0.11447974775648799,57,21,1,57,13,Old (51-100),Mid_Tier,4.75,2.0,3.0,3.1779661016949157,1.25,0.3061440677966102,0.20646373999514916,270.75,190000
448,60,RL,78.6,11214,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,930.0,930.0,GasA,Gd,Y,SBrkr,956,930,0,1886,0.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,Attchd,1998.0,Fin,2.0,431.0,TA,TA,Y,89,0,0,0,0,0,,,,0,7,2006,WD,Normal,1,0,0,2816.0,0,2.5,0.0,0.16818262885678617,25,24,1,25,17,Mature (26-50),Mid_Tier,4.950000000000001,2.3333333333333335,3.0,5.302226935312832,0.625,0.22852598091198303,0.2511146780809702,123.75000000000003,199900
449,50,RM,50.0,8600,Pave,,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,TA,Y,SBrkr,780,596,0,1376,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1937.0,Unf,1.0,198.0,TA,TA,N,0,0,0,0,0,0,,,,0,6,2006,WD,Normal,0,0,0,2156.0,0,2.0,0.0,0.16,86,73,1,86,17,Old (51-100),Standard,4.500000000000001,2.0,3.0,5.087209302325582,0.6666666666666666,0.1438953488372093,0.25069767441860463,387.00000000000006,119500
450,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,331.0,Unf,0.0,318.0,649.0,GasA,Ex,Y,SBrkr,679,504,0,1183,0.0,0.0,1,1,2,1,TA,6,Typ,0,,Detchd,1981.0,Unf,1.0,308.0,TA,TA,Y,0,176,0,0,0,0,,,,0,6,2007,WD,Normal,0,0,0,1832.0,176,1.5,0.5100154083204931,0.19716666666666666,75,21,1,42,16,Old (51-100),Standard,3.8999999999999995,2.0,3.0,5.07185122569738,0.75,0.2603550295857988,0.30533333333333335,292.49999999999994,120000
451,30,RM,70.0,5684,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,813.0,813.0,GasA,Ex,Y,FuseA,813,0,0,813,0.0,0.0,1,0,2,1,Gd,5,Typ,0,,Detchd,1932.0,Unf,1.0,270.0,Fa,Fa,N,0,113,0,0,0,0,,,,0,6,2006,WD,Normal,0,0,0,1626.0,113,1.0,0.0,0.14303307529908516,93,18,1,91,17,Old (51-100),Standard,4.95,2.0,2.0,6.150061500615006,0.5,0.33210332103321033,0.2860661505981703,460.35,110000
452,20,RL,62.0,70761,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,655.0,Unf,0.0,878.0,1533.0,GasA,TA,Y,SBrkr,1533,0,0,1533,1.0,0.0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1975.0,Unf,2.0,576.0,TA,TA,Y,200,54,0,0,0,0,,,,0,12,2006,WD,Normal,0,0,0,3066.0,54,3.0,0.4272667971298108,0.021664476194513928,48,48,0,48,17,Mature (26-50),Premium,4.750000000000001,3.6666666666666665,3.0,3.2615786040443573,1.5,0.37573385518590996,0.043328952389027856,228.00000000000006,280000
453,60,RL,72.4,9303,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,ALQ,742.0,Unf,0.0,130.0,872.0,GasA,Ex,Y,SBrkr,888,868,0,1756,1.0,0.0,2,1,3,1,TA,7,Typ,0,,Attchd,1996.0,Fin,2.0,422.0,TA,TA,Y,144,122,0,0,0,0,,,,0,7,2007,WD,Normal,1,0,0,2628.0,122,3.5,0.8509174311926605,0.18875631516715038,27,26,1,27,16,Mature (26-50),Premium,4.7,2.6666666666666665,3.0,3.986332574031891,1.1666666666666667,0.24031890660592256,0.28248951950983553,126.9,204000
454,60,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,786,804,0,1590,0.0,0.0,2,1,3,1,Gd,6,Typ,0,,Attchd,2008.0,RFn,2.0,676.0,TA,TA,Y,0,30,0,0,0,0,,,,0,6,2009,WD,Normal,0,0,0,2358.0,30,2.5,0.0,0.17666666666666667,15,15,0,15,14,Recent (11-25),Premium,5.250000000000001,2.3333333333333335,3.0,3.7735849056603774,0.8333333333333334,0.42515723270440253,0.262,78.75000000000001,210000
455,90,RL,63.0,9297,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1606.0,Unf,0.0,122.0,1728.0,GasA,TA,Y,SBrkr,1728,0,0,1728,2.0,0.0,2,0,4,2,TA,8,Typ,0,,Detchd,1976.0,Unf,2.0,560.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD,Family,0,0,0,3456.0,0,4.0,0.9293981481481481,0.18586640851887706,47,47,0,47,17,Mature (26-50),Mid_Tier,4.0,2.0,3.0,4.62962962962963,1.0,0.32407407407407407,0.3717328170377541,188.0,188000
456,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916.0,Unf,0.0,326.0,1242.0,GasA,Fa,Y,SBrkr,1242,0,0,1242,0.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1973.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2007,WD,Normal,0,0,0,2484.0,0,1.5,0.7375201288244766,0.129375,50,50,0,50,16,Old (51-100),Mid_Tier,4.800000000000001,2.0,3.0,4.830917874396135,0.5,0.4251207729468599,0.25875,240.00000000000003,175500
457,70,RM,34.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1916,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Fa,N,SBrkr,624,720,0,1344,0.0,0.0,1,0,4,1,TA,7,Typ,0,,Detchd,1916.0,Unf,3.0,513.0,Fa,Fa,Y,0,0,96,0,0,0,,,,0,5,2008,COD,Abnorml,0,0,0,1968.0,96,1.0,0.0,0.29402756508422667,107,73,1,107,15,Historic (100+),Standard,4.0,2.0,2.0,5.208333333333333,0.25,0.38169642857142855,0.43054036315904615,428.0,98000
458,20,RL,68.4,53227,Pave,,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,1116.0,Unf,0.0,248.0,1364.0,GasA,Ex,Y,SBrkr,1663,0,0,1663,1.0,0.0,1,0,2,1,Gd,6,Min1,2,Gd,Attchd,1954.0,Fin,2.0,529.0,TA,TA,Y,224,137,0,0,0,0,,,,0,3,2008,WD,Normal,1,0,0,3027.0,137,2.0,0.8181818181818182,0.031243541811486652,69,29,1,69,15,Old (51-100),Premium,4.050000000000001,3.6666666666666665,3.0,3.6079374624173184,1.0,0.3180998196031269,0.056869633832453456,279.45000000000005,256000
459,70,RM,38.4,5100,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,588.0,588.0,GasA,Fa,Y,SBrkr,833,833,0,1666,0.0,0.0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1.0,228.0,TA,TA,Y,192,63,0,0,0,0,,MnPrv,,0,6,2008,WD,Normal,1,0,0,2254.0,63,1.0,0.0,0.32666666666666666,98,27,1,98,15,Old (51-100),Standard,5.450000000000001,2.0,3.0,4.201680672268908,0.3333333333333333,0.1368547418967587,0.4419607843137255,534.1000000000001,161000
460,50,RL,64.0,7015,Pave,,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,LwQ,185.0,Unf,0.0,524.0,709.0,GasA,TA,Y,SBrkr,979,224,0,1203,1.0,0.0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,1950.0,Unf,1.0,352.0,TA,TA,Y,0,0,248,0,0,0,,,,0,7,2009,WD,Normal,1,0,0,1912.0,248,2.0,0.2609308885754584,0.1714896650035638,73,73,0,73,14,Old (51-100),Standard,3.85,2.0,3.0,4.156275976724855,0.6666666666666666,0.29260182876142976,0.2725588025659301,281.05,110000
461,60,FV,75.0,8004,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,544.0,Unf,0.0,288.0,832.0,GasA,Ex,Y,SBrkr,832,1103,0,1935,1.0,0.0,2,1,3,1,TA,8,Typ,0,,BuiltIn,2009.0,Fin,2.0,552.0,TA,TA,Y,0,150,0,0,0,0,,,,0,12,2009,New,Partial,0,0,0,2767.0,150,3.5,0.6538461538461539,0.24175412293853074,14,14,0,14,14,Recent (11-25),Premium,5.200000000000001,2.3333333333333335,3.0,4.134366925064599,1.1666666666666667,0.28527131782945736,0.34570214892553724,72.80000000000001,263435
462,70,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,350.0,BLQ,210.0,0.0,560.0,GasA,Ex,Y,SBrkr,575,560,0,1135,1.0,0.0,1,0,3,1,Gd,6,Typ,0,,Detchd,1971.0,RFn,2.0,576.0,TA,TA,Y,256,0,0,0,0,0,,MnPrv,,0,4,2009,WD,Normal,0,0,0,1695.0,0,2.0,1.0,0.15763888888888888,87,16,1,52,14,Old (51-100),Mid_Tier,5.900000000000001,2.6666666666666665,3.0,5.286343612334802,0.6666666666666666,0.507488986784141,0.23541666666666666,513.3000000000001,155000
463,20,RL,60.0,8281,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,553.0,BLQ,311.0,0.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,1,Po,Detchd,1965.0,Unf,1.0,360.0,TA,TA,Y,0,0,236,0,0,0,,GdWo,,0,12,2009,WD,Normal,0,0,0,1728.0,236,1.0,1.0,0.1043352252143461,58,58,0,58,14,Old (51-100),Mid_Tier,4.0,2.0,3.0,5.787037037037036,0.3333333333333333,0.4166666666666667,0.2086704504286922,232.0,62383
464,70,RL,74.0,11988,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,326.0,Unf,0.0,389.0,715.0,GasA,Fa,Y,FuseA,849,811,0,1660,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2008,WD,Normal,0,0,0,2375.0,0,1.5,0.45594405594405596,0.1384718051384718,89,28,1,84,15,Old (51-100),Mid_Tier,4.700000000000001,2.0,3.0,3.6144578313253013,0.5,0.14457831325301204,0.19811478144811479,418.30000000000007,188700
465,20,RL,60.0,8430,Pave,,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,TA,TA,CBlock,Gd,TA,No,Rec,616.0,Unf,0.0,424.0,1040.0,GasA,TA,Y,SBrkr,1040,0,0,1040,0.0,0.0,2,0,3,1,TA,5,Typ,0,,,0.0,,0.0,0.0,,,Y,0,0,0,0,0,0,,,,0,8,2009,WD,Normal,0,0,1,2080.0,0,2.0,0.5923076923076923,0.12336892052194544,45,45,0,0,14,Mature (26-50),Mid_Tier,4.1000000000000005,2.3333333333333335,0.0,4.807692307692308,0.6666666666666666,0.0,0.24673784104389088,184.50000000000003,124000
466,120,RM,44.8,3072,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1375.0,1375.0,GasA,Ex,Y,SBrkr,1414,0,0,1414,0.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2004.0,Fin,2.0,398.0,TA,TA,Y,144,20,0,0,0,0,,,,0,5,2006,WD,Normal,1,0,0,2789.0,20,2.0,0.0,0.4602864583333333,19,19,0,19,17,Recent (11-25),Mid_Tier,4.950000000000001,2.3333333333333335,3.0,4.243281471004243,1.0,0.2814710042432815,0.9078776041666666,94.05000000000003,178740
467,20,RL,85.0,10628,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778.0,Unf,0.0,499.0,1277.0,GasA,TA,Y,SBrkr,1277,0,0,1277,1.0,0.0,1,0,2,1,TA,5,Typ,1,Po,Attchd,1970.0,Unf,2.0,526.0,TA,TA,Y,0,0,0,0,176,0,,GdWo,,0,4,2007,WD,Normal,0,0,0,2554.0,176,2.0,0.6092404072043853,0.12015430937147159,53,53,0,53,16,Old (51-100),Mid_Tier,4.750000000000001,3.6666666666666665,3.0,3.915426781519186,1.0,0.4119028974158183,0.24030861874294318,251.75000000000006,167000
468,70,RL,79.0,9480,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,224.0,TA,TA,CBlock,TA,TA,No,LwQ,386.0,Unf,0.0,342.0,728.0,GasA,Ex,Y,SBrkr,888,756,0,1644,0.0,0.0,1,1,3,1,Gd,7,Typ,2,Gd,Attchd,1942.0,Unf,1.0,312.0,TA,TA,Y,168,0,0,0,0,0,,,,0,6,2007,WD,Normal,0,0,0,2372.0,0,1.5,0.5302197802197802,0.17341772151898735,81,28,1,81,16,Old (51-100),Mid_Tier,4.450000000000001,2.0,3.0,4.257907542579075,0.5,0.1897810218978102,0.25021097046413504,360.4500000000001,146500
469,20,RL,98.0,11428,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,248.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1626.0,1626.0,GasA,Ex,Y,SBrkr,1634,0,0,1634,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,866.0,TA,TA,Y,0,44,0,0,0,0,,,,0,5,2007,WD,Normal,0,0,0,3260.0,44,2.0,0.0,0.14298214910745538,17,17,0,17,16,Recent (11-25),Premium,5.250000000000001,2.3333333333333335,3.0,4.283965728274174,0.6666666666666666,0.5299877600979193,0.2852642632131607,89.25000000000001,250000
470,60,RL,76.0,9291,Pave,,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,426.0,Unf,0.0,406.0,832.0,GasA,Ex,Y,SBrkr,832,878,0,1710,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,1993.0,RFn,2.0,506.0,TA,TA,Y,144,70,0,0,0,0,,,,0,6,2008,WD,Normal,0,0,0,2542.0,70,2.5,0.5120192307692307,0.18404907975460122,30,30,0,30,15,Mature (26-50),Mid_Tier,4.65,2.3333333333333335,3.0,4.093567251461988,0.8333333333333334,0.295906432748538,0.27359810569368204,139.5,187000
471,120,RL,57.2,6820,Pave,,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,368.0,BLQ,1120.0,0.0,1488.0,GasA,TA,Y,SBrkr,1502,0,0,1502,1.0,0.0,1,1,1,1,Gd,4,Typ,0,,Attchd,1985.0,RFn,2.0,528.0,TA,TA,Y,0,54,0,0,140,0,,,,0,6,2010,WD,Normal,1,0,0,2990.0,194,2.5,1.0,0.22023460410557186,38,38,0,38,13,Mature (26-50),Premium,5.250000000000001,2.3333333333333335,3.0,2.663115845539281,2.5,0.35153129161118507,0.43841642228739003,199.50000000000003,212000
472,60,RL,92.0,11952,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,808.0,808.0,GasA,TA,Y,SBrkr,1161,808,0,1969,0.0,0.0,2,1,3,1,TA,8,Typ,1,Gd,Attchd,1977.0,RFn,2.0,534.0,TA,TA,Y,0,0,0,0,276,0,,,,0,11,2007,WD,Normal,0,0,0,2777.0,276,2.5,0.0,0.16474230254350736,46,46,0,46,16,Mature (26-50),Mid_Tier,4.900000000000001,2.3333333333333335,3.0,4.062976130015236,0.8333333333333334,0.27120365667851704,0.23234605087014726,225.40000000000006,190000
473,180,RM,35.0,3675,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,TA,PConc,Gd,TA,Gd,GLQ,459.0,Unf,0.0,88.0,547.0,GasA,Ex,Y,SBrkr,1072,0,0,1072,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Basment,2005.0,RFn,2.0,525.0,TA,TA,Y,0,28,0,0,0,0,,,,0,6,2008,WD,Normal,0,0,0,1619.0,28,2.0,0.8391224862888482,0.2917006802721088,18,18,0,18,15,Recent (11-25),Standard,4.400000000000001,3.6666666666666665,3.0,4.664179104477611,1.0,0.48973880597014924,0.44054421768707486,79.20000000000002,148000
474,20,RL,110.0,14977,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1350.0,Unf,0.0,626.0,1976.0,GasA,Ex,Y,SBrkr,1976,0,0,1976,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Ex,Attchd,2006.0,RFn,3.0,908.0,TA,TA,Y,250,63,0,0,0,0,,,,0,7,2007,New,Partial,0,0,0,3952.0,63,3.0,0.6831983805668016,0.131935634639781,17,16,1,17,16,Recent (11-25),Premium,5.3500000000000005,4.0,3.0,3.54251012145749,1.5,0.45951417004048584,0.263871269279562,90.95,440000
475,120,RL,41.0,5330,Pave,,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1196.0,Unf,0.0,298.0,1494.0,GasA,Ex,Y,SBrkr,1652,0,0,1652,1.0,0.0,2,0,2,1,Ex,6,Typ,0,,Attchd,2000.0,RFn,2.0,499.0,TA,TA,Y,96,48,0,0,0,0,,,,0,8,2007,WD,Normal,0,0,0,3146.0,48,3.0,0.8005354752342704,0.3099437148217636,23,23,0,23,16,Recent (11-25),Premium,5.300000000000001,2.3333333333333335,3.0,3.6319612590799033,1.5,0.30205811138014527,0.5902439024390244,121.90000000000002,251000
476,20,RL,80.0,8480,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,GLQ,630.0,Unf,0.0,340.0,970.0,GasA,TA,Y,SBrkr,970,0,0,970,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1996.0,Unf,2.0,624.0,TA,TA,Y,0,24,0,0,192,0,,,,0,7,2007,WD,Normal,0,0,0,1940.0,216,2.0,0.6494845360824743,0.11438679245283019,60,60,0,27,16,Old (51-100),Mid_Tier,4.200000000000001,2.0,3.0,5.154639175257732,1.0,0.643298969072165,0.22877358490566038,252.00000000000006,132500
477,20,RL,75.0,13125,Pave,,Reg,Lvl,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,215.0,TA,TA,PConc,Gd,TA,Gd,GLQ,994.0,Unf,0.0,484.0,1478.0,GasA,Ex,Y,SBrkr,1493,0,0,1493,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1997.0,Fin,2.0,508.0,TA,TA,Y,140,39,0,0,0,0,,,,0,4,2008,WD,Normal,0,0,0,2971.0,39,3.0,0.6725304465493911,0.11375238095238095,26,25,1,26,15,Mature (26-50),Mid_Tier,4.450000000000001,3.6666666666666665,3.0,4.688546550569324,1.0,0.3402545210984595,0.22636190476190476,115.70000000000003,208900
478,60,RL,105.0,13693,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,772.0,Ex,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,2153.0,2153.0,GasA,Ex,Y,SBrkr,2069,574,0,2643,0.0,0.0,2,1,3,1,Ex,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3.0,694.0,TA,TA,Y,414,84,0,0,0,0,,,,0,3,2007,WD,Normal,0,0,0,4796.0,84,2.5,0.0,0.19301833053384942,17,17,0,17,16,Recent (11-25),Premium,5.8,2.3333333333333335,3.0,3.40522133938706,0.8333333333333334,0.26258040105940217,0.3502519535529102,98.6,380000
479,20,RL,79.0,10637,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,336.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1288.0,Unf,0.0,417.0,1705.0,GasA,Ex,Y,SBrkr,1718,0,0,1718,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,826.0,TA,TA,Y,208,44,0,0,0,0,,,,0,9,2009,WD,Normal,0,0,0,3423.0,44,3.0,0.7554252199413489,0.16151170442794022,16,15,1,16,14,Recent (11-25),Mid_Tier,5.3500000000000005,4.0,3.0,4.074505238649592,1.0,0.4807916181606519,0.32180125975368995,85.60000000000001,297000
